source_id,solution_id,ra,dec,wavelength,flux,flux_error,combined_transits,combined_ccds,deblended_ccds
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.17,1.0061845,0.0014109445,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.18,1.0057335,0.0012856717,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.19,1.0051684,0.0011380947,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.2,1.0038546,0.0010526157,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.21,1.0023204,0.0011253087,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.22,1.0011402,0.001217736,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.23,1.0007571,0.0012366425,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.24,0.9994149,0.0013060452,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.25,0.99710715,0.0013527778,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.26,0.9950818,0.0014356966,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.27,0.99286836,0.001590252,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.28,0.99005055,0.001541334,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.29,0.9880464,0.0014991574,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.3,0.9875181,0.0015343776,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.31,0.9890437,0.0015109214,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.32,0.99177647,0.0012700197,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.33,0.9940531,0.0011875355,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.34,0.99445766,0.0012854338,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.35,0.9943608,0.0012997638,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.36,0.9948767,0.0013033024,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.37,0.99532855,0.001359939,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.38,0.9944384,0.001545793,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.39,0.9917908,0.0016973934,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.4,0.9881533,0.0017625728,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.41,0.98470116,0.0017401262,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.42,0.9830143,0.001615056,31,92,0
